CD_MATERIAL,CD_NCM
6263,39251000
6264,39251000
6265,39251000
6266,84818019
6267,84818019
6268,84818019
6269,84818019
6270,84818019
6271,44182100
6272,44182100
6273,44079990
6274,44071100
6275,44071100
6276,44071100
6277,85161000
6278,85161000
6279,32081010
6280,44079990
6281,44079990
6282,44079990
6283,44079990
6284,44072990
6285,44079990
6286,44072990
6287,44079990
6288,85444200
6289,72106100
6290,72106100
6291,76152000
6292,76152000
6293,84819090
6294,84819090
6295,84818011
6296,84818011
6297,73143900
6298,
6299,44160090
6300,44182100
6301,39162000
6302,44182100
6303,39252000
6304,39162000
6305,39162000
6306,39162000
6307,39162000
6308,39162000
6309,39162000
6310,39162000
6311,39162000
6312,39259090
6313,49111090
6314,49111090
6315,49111090
6316,39162000
6317,49111010
6318,39162000
6319,68042211
6320,68042211
6321,68042211
6322,68042211
6323,68042211
6324,68042211
6325,68042211
6326,68042211
6327,68042211
6328,68042290
6329,68042290
6330,68042290
6331,
6332,
6333,
6334,
6335,
6336,
6337,84818019
6338,44079990
6339,44079990
6340,44079990
6341,44072990
6342,44079990
6343,44079990
6344,44079990
6345,44079990
6346,44079990
6347,44182100
6348,44182100
6349,84439933
6350,44072990
6351,44182900
6352,44182900
6353,44182900
6354,44182900
6355,44079990
6356,44079990
6357,87163900
6358,87163900
6359,87163900
6360,35061010
6361,32082019
6362,32082019
6363,32082019
6364,32082019
6365,32082019
6366,32082019
6367,32082019
6368,32082019
6369,32082019
6370,32082019
6371,32082019
6372,32082019
6373,32082019
6374,32082019
6375,32082019
6376,32082019
6377,32082019
6378,32082020
6379,32082019
6380,32082019
6381,32082019
6382,32082019
6383,32082019
6384,32082019
6385,32082019
6386,32082019
6387,32082019
6388,32082019
6389,32082019
6390,32082019
6391,32082019
6392,35061090
6393,35061090
6394,
6395,44182100
6396,39251000
6397,39251000
6398,39222000
6399,39222000
6400,44079990
6401,44079990
6402,68053090
6403,68053090
6404,68053090
6405,68053090
6406,68053090
6407,87089300
6408,84818092
6409,40169300
6410,82041100
6411,40091100
6412,84133090
6413,39174090
6414,38245000
6415,44072990
6416,44012100
6417,44123900
6418,44123900
6419,39209990
6420,39209990
6421,39209990
6422,39191020
6423,39191020
6424,39191020
6425,44079990
6426,44079990
6427,44079990
6428,44079990
6429,44079990
6430,44079990
6431,44079990
6432,44072990
6433,44072990
6434,84813000
6435,48211000
6436,44079990
6437,44129900
6438,85129000
6439,87033210
6440,87033210
6441,84148011
6442,39251000
6443,73201000
6444,73181500
6445,73201000
6446,87089990
6447,44079990
6448,72149990
6449,72149990
6450,72149990
6451,72149990
6452,39251000
6453,44182100
6454,44182100
6455,85042100
6456,84243010
6457,44123900
6458,39251000
6459,44072990
6460,44072990
6461,44072990
6462,44072990
6463,44072990
6464,44072990
6465,44072990
6466,44072990
6467,44182100
6468,44071000
6469,40093290
6470,68140910
6471,68109100
6472,85176241
6473,39211900
6474,44079990
6475,44079990
6476,44079990
6477,44079990
6478,44079990
6479,44079990
6480,44079990
6481,44079990
6482,44182100
6483,94051190
6484,68118200
6485,68118200
6486,68118200
6487,68118200
6488,39191010
6489,76101000
6490,73144100
6491,73144100
6492,73144100
6493,73144100
6494,73144100
6495,73144100
6496,96040000
6497,96040000
6498,96040000
6499,44092900
6500,39259090
6501,39259090
6502,39259090
6503,82053000
6504,82053000
6505,56075090
6506,56075090
6507,56075090
6508,56075090
6509,56075090
6510,56075090
6511,56075090
6512,56075090
6513,56075090
6514,76082090
6515,76082090
6516,76061190
6517,72106100
6518,72106100
6519,83025000
6520,39229000
6521,39229000
6522,84818019
6523,39229000
6524,39229000
6525,83025000
6526,83025000
6527,83025000
6528,83025000
6529,83025000
6530,84818019
6531,84818019
6532,84818019
6533,84818019
6534,84818019
6535,84818019
6536,84818019
6537,84818019
6538,84818019
6539,84818019
6540,68118200
6541,73269090
6542,68109100
6543,73269090
6544,73269090
6545,73269090
6546,73181500
6547,73182100
6548,85469000
6549,85469000
6550,73181500
6551,76169900
6552,73181600
6553,72164090
6554,72164090
6555,73269090
6556,85354010
6557,74130000
6558,85446000
6559,73130000
6560,73262000
6561,85354010
6562,85359090
6563,85359090
6564,85362000
6565,85444900
6566,85444900
6567,73063000
6568,73071920
6569,73071920
6570,79070010
6571,79070010
6572,85359090
6573,85359090
6574,85381000
6575,85359090
6576,96039000
6577,96039000
6578,96039000
6579,96039000
6580,96039000
6581,96039000
6582,96039000
6583,96039000
6584,39249000
6585,39249000
6586,44181100
6587,32091010
6588,32091010
6589,32091010
6590,32091010
6591,32091010
6592,32091010
6593,32091010
6594,32091010
6595,32091010
6596,32091010
6597,32091010
6598,32091010
6599,32091010
6600,32091010
6601,32091010
6602,32091010
6603,32091010
6604,32091010
6605,32091010
6606,32091010
6607,32091010
6608,32091010
6609,32091010
6610,32091010
6611,32091010
6612,32091010
6613,32091010
6614,32091010
6615,32091010
6616,32091010
6617,32091010
6618,32091010
6619,32091010
6620,32091010
6621,32091010
6622,32091010
6623,32091010
6624,32091010
6625,32091010
6626,32091010
6627,32091010
6628,32091010
6629,32091010
6630,39259090
6631,32081010
6632,32081010
6633,32081010
6634,32081010
6635,32081010
6636,32081010
6637,32081010
6638,32081010
6639,32081010
6640,32081010
6641,32081010
6642,32081010
6643,32081010
6644,32081010
6645,32081010
6646,32081010
6647,32081010
6648,32081010
6649,32081010
6650,32081010
6651,32081010
6652,32141020
6653,32141020
6654,32141020
6655,32141020
6656,32141020
6657,32081020
6658,32091010
6659,32091010
6660,32081020
6661,32081020
6662,32081020
6663,32081020
6664,32081020
6665,32081020
6666,32081010
6667,44072990
6668,44079990
6669,44079990
6670,44079990
6671,44079990
6672,44079990
6673,85071090
6674,84244100
6675,38089199
6676,73181400
6677,84212300
6678,40111000
6679,72166190
6680,72169900
6681,83022000
6682,83022000
6683,72162100
6684,85129000
6685,87089990
6686,85391090
6687,85395000
6688,32091010
6689,44182100
6690,39259090
6691,44079990
6692,44079990
6693,44079990
6694,44079990
6695,44079990
6696,44079990
6697,44079990
6698,44079990
6699,44079990
6700,44079990
6701,69109000
6702,69109000
6703,85168010
6704,56075090
6705,38245000
6706,44160090
6707,44079990
6708,44079990
6709,44079990
6710,44079990
6711,44079990
6712,44079990
6713,44079990
6714,44079990
6715,44079990
6716,61091000
6717,44079990
6718,44079990
6719,44079990
6720,44079990
6721,44079990
6722,44079990
6723,44079990
6724,44079990
6725,84137010
6726,56075090
6727,85364100
6728,44182900
6729,44182900
6730,44182900
6731,44182900
6732,44182900
6733,44182900
6734,44182900
6735,44079990
6736,44079990
6737,44079990
6738,48025610
6739,83082000
6740,84719012
6741,85171891
6742,32091010
6743,32091010
6744,32091010
6745,39259090
6746,39259090
6747,39259090
6748,76169900
6749,76169900
6750,76169900
6751,76169900
6752,76169900
6753,76169900
6754,76169900
6755,76169900
6756,72169100
6757,39162000
6758,39162000
6759,44079990
6760,44079990
6761,44079990
6762,44079990
6763,44079990
6764,44079990
6765,44079990
6766,44079990
6767,44079990
6768,44079990
6769,44079990
6770,44079990
6771,44079990
6772,44079990
6773,44079990
6774,44079990
6775,44079990
6776,44079990
6777,44079990
6778,44079990
6779,44079990
6780,44079990
6781,44079990
6782,44079990
6783,44079990
6784,44079990
6785,44079990
6786,44079990
6787,44079990
6788,44079990
6789,32091010
6790,68109100
6791,73089090
6792,73089090
6793,44079990
6794,44079990
6795,44079990
6796,44079990
6797,44079990
6798,44079990
6799,44079990
6800,44079990
6801,44079990
6802,44079990
6803,44079990
6804,44079990
6805,32091010
6806,32091010
6807,32091010
6808,44160090
6809,44160090
6810,44160090
6811,68042211
6812,68042211
6813,44079990
6814,44079990
6815,44079990
6816,44079990
6817,44079990
6818,44079990
6819,44079990
6820,44079990
6821,32091010
6822,32091010
6823,32091010
6824,84819090
6825,44182100
6826,44182100
6827,44181100
6828,44181100
6829,44181100
6830,44181100
6831,44182100
6832,44182100
6833,44181100
6834,44181100
6835,44182900
6836,44182900
6837,44182900
6838,44182900
6839,44182100
6840,32091010
6841,58050090
6842,58109900
6843,63039100
6844,57024200
6845,57024200
6846,94012000
6847,39174090
6848,84733042
6849,44151000
6850,85444900
6851,85444900
6852,39191020
6853,73066100
6854,83111000
6855,85365090
6856,84241000
6857,84672999
6858,3819000
6859,84849000
6860,84219999
6861,44079990
6862,44079990
6863,44079990
6864,85365090
6865,90261029
6866,84818093
6867,84818093
6868,84818019
6869,84818019
6870,84819090
6871,84819090
6872,84819090
6873,44079990
6874,44079990
6875,44079990
6876,44079990
6877,44079990
6878,44079990
6879,44079990
6880,84818099
6881,84818099
6882,39174090
6883,39174090
6884,39174090
6885,39174090
6886,39174090
6887,44123900
6888,44079990
6889,44079990
6890,44079990
6891,44079990
6892,44079990
6893,44079990
6894,44079990
6895,44079990
6896,44079990
6897,44079990
6898,44079990
6899,44079990
6900,44079990
6901,44079990
6902,44079990
6903,44079990
6904,44072990
6905,63079090
6906,63079090
6907,82041100
6908,82041100
6909,82041100
6910,82041100
6911,82041100
6912,82041100
6913,82041100
6914,82041100
6915,82041100
6916,82041100
6917,82041100
6918,82041100
6919,27101932
6920,85044021
6921,90328911
6922,85044029
6923,84716053
6924,87169090
6925,87089990
6926,84879000
6927,73181600
6928,73181600
6929,73181900
6930,85044021
6931,87036000
6932,34021900
6933,27101932
6934,87089990
6935,87089990
6936,73181500
6937,73181600
6938,73182200
6939,73182100
6940,73181500
6941,73181600
6942,39269090
6943,69051000
6944,85395200
6945,84678900
6946,44071000
6947,54072000
6948,44079990
6949,85366910
6950,32141010
6951,40169990
6952,38245000
6953,44072500
6954,44072500
6955,44072500
6956,44072500
6957,44079990
6958,44079990
6959,44079990
6960,44182100
6961,44182100
6962,87168000
6963,44182100
6964,44182100
6965,44182100
6966,44182100
6967,44181100
6968,44181100
6969,44181100
6970,44181100
6971,85423190
6972,84733041
6973,84733042
6974,84733019
6975,85044029
6976,85235190
6977,68109100
6978,68109100
6979,68109100
6980,68109100
6981,70072100
6982,35069110
6983,31021010
6984,87169090
6985,94016100
6986,94019090
6987,44182900
6988,44182900
6989,
6990,69109000
6991,32091010
6992,32091010
6993,44079990
6994,44079990
6995,44079990
6996,68053090
6997,68053090
6998,68053090
6999,68053090
7000,83016000
7001,44182900
7002,61169300
7003,40129090
7004,44079990
7005,44079990
7006,44079990
7007,44079990
7008,44079990
7009,44079990
7010,44079990
7011,38244000
7012,48234000
7013,48234000
7014,39251000
7015,85366100
7016,39259090
7017,39259090
7018,44072990
7019,84818099
7020,68118200
7021,68118200
7022,68118200
7023,68118200
7024,68118200
7025,87169090
7026,68109100
7027,70072100
7028,40082900
7029,68109100
7030,22011000
7031,85423190
7032,84733041
7033,84733042
7034,85235190
7035,85044021
7036,84733019
7037,85444200
7038,85444200
7039,85235190
7040,85285220
7041,87084090
7042,87084090
7043,84822010
7044,84822010
7045,40169300
7046,73181600
7047,69010000
7048,44072990
7049,44079990
7050,44079990
7051,44079990
7052,44079990
7053,44079990
7054,44079990
7055,44079990
7056,44079990
7057,44182100
7058,44182100
7059,44181100
7060,44181100
7061,44181100
7062,44182100
7063,44182100
7064,44182100
7065,44182100
7066,44079990
7067,44079990
7068,44079990
7069,87169090
7070,44079990
7071,44079990
7072,44079990
7073,44079990
7074,44079990
7075,44079990
7076,84818011
7077,76082090
7078,87120010
7079,49111090
7080,48191000
7081,94032000
7082,73170090
7083,85168010
7084,44219900
7085,44219900
7086,94032000
7087,84212300
7088,84219999
7089,84151011
7090,84151011
7091,85366910
7092,85366910
7093,64051010
7094,27101932
7095,44072990
7096,44072990
7097,44072990
7098,44072990
7099,44072990
7100,44072990
7101,44072990
7102,44072990
7103,44072990
7104,44072990
7105,27101932
7106,40112010
7107,61169900
7108,62113300
7109,62113300
7110,4205000
7111,91061000
7112,85071090
7113,25232910
7114,64051010
7115,85365090
7116,85366910
7117,85366910
7118,85365090
7119,85366910
7120,85366910
7121,73143900
7122,38244000
7123,27150000
7124,85365090
7125,85365090
7126,85365090
7127,85365090
7128,85366910
7129,85366910
7130,85366910
7131,85366910
7132,85366910
7133,85366910
7134,39259090
7135,44072990
7136,85365090
7137,85365090
7138,85365090
7139,85365090
7140,85366910
7141,85366910
7142,85366910
7143,85366910
7144,85366910
7145,85366910
7146,39259090
7147,73143900
7148,44111410
7149,73143900
7150,44182100
7151,44181100
7152,44182100
7153,44182100
7154,44181100
7155,44182100
7156,44181100
7157,44181100
